Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain
401,11,5,215,25,Avalanche FFV,2005,"","","",14.0,19.0,"",4-speed automatic,Vortec 5300,5.3L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
394,3,1,215,25,Silverado,2005,10.0,12.0,"",10.0,12.0,"",4-speed automatic,Vortec 6000,6.0L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
400,45,9,215,25,Silverado,2005,17.0,19.0,"","","","",4-speed automatic,Vortec 5300,5.3L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
398,3,3,215,25,Silverado,2005,10.0,12.0,"",10.0,12.0,"",4 speed automatic,Vortec 6000,6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
396,11,5,215,25,Silverado FFV,2005,11.0,14.0,"",15.0,19.0,"",4 speed automatic,"",5.3L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
395,11,5,215,29,Suburban FFV,2005,10.0,13.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
399,11,5,215,29,Tahoe FFV,2005,11.0,14.0,"",14.0,19.0,"",4 speed automatic,Vortec 5300,5.3 L,8,"",Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
365,11,5,223,27,Sebring FFV,2005,16.0,20.0,"",21.0,28.0,"",4-speed automatic,DOHC 24-Valve,2.7,6,"",Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
366,11,5,225,9,Caravan FFV,2005,13.0,17.0,"",19.0,26.0,"",4-speed automatic,"",3.3 L,6,"",Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
367,11,5,225,9,Grand Caravan FFV,2005,13.0,17.0,"",18.0,25.0,"",4-speed automatic,"",3.3 L,6,"",Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
364,11,5,225,25,Ram Pickup FFV,2005,16.0,25.0,"",16.0,25.0,"",5-speed automatic,V8,4.7,8,"",Dodge,http://www.dodge.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
363,11,5,225,27,Stratus FFV,2005,16.0,20.0,"",21.0,28.0,"",4-speed automatic,DOHC 24-Valve,2.7,6,"",Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
375,45,9,219,29,Escape Hybrid,2005,36.0,31.0,"","","","",ECVT,Duratec I-4 Atkinson Cycle,2.3L,4,"",Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
373,11,5,219,29,Explorer FFV,2005,16.0,21.0,"",11.0,15.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
374,11,5,219,29,Explorer Sport Trac FFV,2005,11.0,16.0,"",16.0,20.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
378,11,5,219,27,Taurus FFV,2005,15.0,20.0,"",20.0,27.0,"",4-speed automatic,"",3.0 L,6,"",Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
379,11,5,219,27,Taurus Wagon FFV,2005,14.0,19.0,"",19.0,25.0,"",4-speed automatic,"",3.0 L,6,"",Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
386,3,1,213,25,Sierra,2005,10.0,12.0,"",10.0,12.0,"",4-speed automatic,Vortec 6000,6.0 L,8,"",GMC,http://www.gmc.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
383,3,3,213,25,Sierra,2005,10.0,12.0,"",10.0,12.0,"",4 speed automatic,Vortec 6000,6 Liter,8,"",GMC,http://www.gmc.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
387,45,9,213,25,Sierra,2005,17.0,19.0,"","","","",4-speed automatic,"",5.3 L,8,"",GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
384,11,5,213,25,Sierra FFV,2005,11.0,14.0,"",15.0,19.0,"",4 speed automatic,"",5.3 L,8,"",GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
380,11,5,213,29,Yukon FFV,2005,11.0,14.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
381,11,5,213,29,Yukon XL FFV,2005,10.0,13.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
402,45,9,209,27,Accord Hybrid,2005,30.0,38.0,"",21.0,30.0,"","","",3.0L,6,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
391,3,1,209,27,Civic GX,2005,30.0,34.0,"",29.0,38.0,"",Automatic (CVT),SOHC,1.7 L,4,"",Honda,http://automobiles.honda.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
392,45,9,209,27,Civic Hybrid,2005,48.0,47.0,"",31.0,38.0,"",Manual 5-Speed or CVT,SOHC 8-Valve with VTEC,1.3 L,4,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
393,45,9,209,27,Insight Hybrid,2005,60.0,66.0,"","","","",Manual 5-Speed or CVT,In-line 3 cylinder,1.0 L,3,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
371,11,5,239,27,C240 Luxury Sedan FFV,2005,20.0,25.0,"",20.0,25.0,"",5-speed automatic,90-degree V6,2.6L,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
372,11,5,239,27,C240 Luxury Wagon FFV,2005,20.0,25.0,"",20.0,25.0,"",5-speed automatic,90-degree V6,2.6L,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
370,11,5,239,27,C320 Luxury Sedan FFV,2005,20.0,26.0,"",20.0,26.0,"",5-speed automatic,90-degree V6,3.2L,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
369,11,5,239,27,C320 Sport Coupe FFV,2005,19.0,24.0,"",19.0,24.0,"",5-speed automatic,90-degree V6,3.2L,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
368,11,5,239,27,C320 Sport Sedan FFV,2005,20.0,26.0,"",19.0,24.0,"",5-speed automatic,90-degree V6,3.2L,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
376,11,5,233,29,Mountaineer FFV,2005,11.0,16.0,"",15.0,21.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Mercury,http://www.mercuryvehicles.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
377,11,5,233,27,Sable FFV,2005,15.0,20.0,"",20.0,27.0,"",4-speed automatic,"",3.0 L,6,"",Mercury,http://www.mercuryvehicles.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
403,11,5,217,25,Titan FFV,2005,14.0,19.0,"",14.0,19.0,"",5-speed automatic,"",5.6L,8,"",Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
389,45,9,221,29,Highlander Hybrid,2005,31.0,27.0,"","","","","",(DOHC) 24 valve with (VVT-i),3.3 L,6,"",Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
388,45,9,221,27,Prius Hybrid,2005,60.0,51.0,"","","","",ECVT,(DOHC) 16 valve with (VVT-i) and electric permanent magnet,1.5 liter,4,"",Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
248,3,3,215,27,Chevrolet Cavalier,2004,23.0,32.0,"",24.0,33.0,"",4-speed automatic,L42,2.2 L,4,"",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
253,3,3,215,9,Express,2004,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Van,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
254,3,1,215,9,Express,2004,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
316,3,1,215,25,Silverado,2004,10.0,12.0,"",10.0,12.0,"",4-speed automatic,Vortec 6000,6.0L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
251,3,3,215,25,Silverado,2004,10.0,12.0,"",10.0,12.0,"",4 speed automatic,Vortec 6000,6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
252,11,5,215,25,Silverado FFV,2004,11.0,14.0,"",15.0,19.0,"",4 speed automatic,"",5.3L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
261,11,5,215,29,Suburban FFV,2004,10.0,13.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
249,11,5,215,29,Tahoe FFV,2004,11.0,14.0,"",14.0,19.0,"",4 speed automatic,Vortec 5300,5.3 L,8,"",Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
287,11,5,223,27,Sebring Sedan FFV,2004,16.0,20.0,"",21.0,28.0,"",4-speed automatic,DOHC 24-Valve,2.7,6,"",Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
573,11,5,225,25,Ram Pickup FFV,2004,16.0,25.0,"",16.0,25.0,"",5-speed automatic,V8,4.7,8,"",Dodge,http://www.dodge.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
289,11,5,225,27,Stratus Sedan FFV,2004,16.0,20.0,"",21.0,28.0,"",4-speed automatic,DOHC 24-Valve,2.7,6,"",Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
277,3,1,219,27,Crown Victoria,2004,15.0,22.0,"",18.0,26.0,"","electronic, 4-speed automatic",SEFI,4.6 L,8,"",Ford,https://www.ford.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
274,3,1,219,9,E 250 Van,2004,12.0,15.0,"",13.0,17.0,"",electronic 4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
275,3,1,219,9,E 350 Van,2004,12.0,15.0,"",13.0,17.0,"",electronic 4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
276,3,1,219,9,E 350 Wagon,2004,13.0,17.0,"",13.0,17.0,"",electronic 4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
267,11,5,219,29,Explorer FFV,2004,11.0,16.0,"",15.0,21.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
268,11,5,219,29,Explorer Sport Trac FFV,2004,11.0,16.0,"",16.0,20.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
272,55,3,219,25,F-150,2004,11.0,15.0,"",14.0,19.0,"",Automatic,Triton modular,5.4 L,8,"",Ford,https://www.ford.com,Pickup,LPG,Propane,Dual/Bi-Fueled,"","","","",""
273,3,1,219,25,F-150,2004,12.0,16.0,"",14.0,19.0,"","4-speed automatic, overdrive",Triton,5.4 L,8,"",Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
271,3,3,219,25,F-150,2004,12.0,15.0,"",12.0,16.0,"",4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
265,11,5,219,27,Taurus FFV,2004,14.0,20.0,"",19.0,27.0,"",4-speed automatic,"",3.0 L,6,"",Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
266,11,5,219,27,Taurus Wagon FFV,2004,14.0,20.0,"",19.0,27.0,"",4-speed automatic,"",3.0 L,6,"",Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
382,3,3,213,9,Savana,2004,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0 L,8,"",GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
385,3,1,213,9,Savana,2004,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0L,8,"",GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
257,3,3,213,25,Sierra,2004,10.0,12.0,"",10.0,12.0,"",4 speed automatic,Vortec 6000,6 Liter,8,"",GMC,http://www.gmc.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
318,3,1,213,25,Sierra,2004,10.0,12.0,"",10.0,12.0,"",4-speed automatic,Vortec 6000,6.0 L,8,"",GMC,http://www.gmc.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
258,11,5,213,25,Sierra FFV,2004,11.0,14.0,"",15.0,19.0,"",4 speed automatic,"",5.3 L,8,"",GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
256,11,5,213,29,Yukon FFV,2004,11.0,14.0,"",14.0,19.0,"",4 speed automatic,Vortec 5300,5.3 L,8,"",GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
250,11,5,213,29,Yukon XL FFV,2004,10.0,13.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
321,3,1,209,27,Civic GX,2004,30.0,34.0,"",30.0,34.0,"",Automatic (CVT),SOHC,1.7 L,4,"",Honda,http://automobiles.honda.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
322,45,9,209,27,Civic Hybrid,2004,46.0,51.0,"",32.0,38.0,"",Manual 5-Speed or CVT,SOHC 8-Valve with VTEC,1.3 L,4,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
323,45,9,209,27,Insight,2004,61.0,68.0,"","","","",Manual 5-Speed or CVT,In-line 3 cylinder,1.0 liter,3,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
320,11,5,239,27,C320 Sport Coupe FFV,2004,18.0,24.0,"",17.0,25.0,"",5-speed automatic,90-degree V6,195.2 cu. in.,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
314,11,5,239,27,C320 Sport Sedan FFV,2004,16.0,21.0,"",20.0,26.0,"",5-speed automatic,90-degree V6,195.2 cu. in.,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
319,11,5,239,27,C320 Sport Wagon FFV,2004,16.0,21.0,"",20.0,26.0,"",5-speed automatic,90-degree V6,195.2 cu. in.,6,"",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
292,11,5,233,29,Mountaineer FFV,2004,11.0,16.0,"",15.0,21.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Mercury,http://www.mercuryvehicles.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
291,11,5,233,27,Sable Sedan FFV,2004,14.0,20.0,"",19.0,26.0,"",4-speed automatic,"",3.0 L,6,"",Mercury,http://www.mercuryvehicles.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
543,11,5,233,27,Sable Wagon FFV,2004,14.0,20.0,"",19.0,26.0,"",4-speed automatic,"",3.0 L,6,"",Mercury,http://www.mercuryvehicles.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
281,41,1,319,9,Citivan,2004,800.0,800.0,"","","","",Single-speed automatic,110kW Solectria AC Induction Direct-Drive,"","","",Solectria,http://www.solectria.com,Van,ELEC,Electric,Dedicated,"","","","",""
210,45,9,221,27,Prius,2004,60.0,51.0,"","","","",ECVT,(DOHC) 16 valve with (VVT-i) and electric permanent magnet,1.5 liter,4,"",Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
563,3,3,215,27,Chevrolet Cavalier,2003,23.0,32.0,"",24.0,33.0,"",4-speed automatic,L42,2.2 L,4,"",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
560,3,1,215,9,Express,2003,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
561,3,3,215,9,Express Van,2003,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Van,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
558,3,3,215,25,Silverado,2003,10.0,12.0,"",10.0,12.0,"",4 speed automatic,Vortec 6000,6.0 L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
568,11,5,215,25,Silverado FFV,2003,11.0,14.0,"",15.0,19.0,"",4 speed automatic,"",5.3L,8,"",Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
566,11,5,215,29,Suburban FFV,2003,10.0,13.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
564,11,5,215,29,Tahoe FFV,2003,11.0,14.0,"",14.0,19.0,"",4 speed automatic,Vortec 5300,5.3 L,8,"",Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
288,11,5,223,27,Sebring Convertible FFV,2003,16.0,20.0,"",21.0,28.0,"",4-speed auto or 5 speed manual,DOHC 24-Valve,2.7,6,"",Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
546,11,5,223,27,Sebring Sedan FFV,2003,16.0,20.0,"",21.0,28.0,"",4-speed automatic,DOHC 24-Valve,2.7,6,"",Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
284,11,5,223,9,Town and Country FFV,2003,13.0,17.0,"",18.0,25.0,"",4-speed automatic,"",3.3 L,6,"",Chrysler,http://www.chrysler.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
299,11,5,223,9,Voyager FFV,2003,13.0,17.0,"",20.0,26.0,"",4-speed automatic,"",3.3 L,6,"",Chrysler,http://www.chrysler.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
285,11,5,225,9,Caravan FFV,2003,13.0,17.0,"",19.0,26.0,"",4-speed automatic,"",3.3 L,6,"",Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
286,11,5,225,9,Grand Caravan FFV,2003,13.0,17.0,"",18.0,25.0,"",4-speed automatic,"",3.3 L,6,"",Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
283,3,1,225,9,Ram Maxi Van,2003,11.0,19.0,"",13.0,18.0,"",4-speed automatic,Magnum,5.2 L,8,"",Dodge,http://www.dodge.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
317,11,5,225,25,Ram Pickup FFV,2003,16.0,25.0,"",16.0,25.0,"",5-speed automatic,V8,4.7,8,"",Dodge,http://www.dodge.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
282,3,1,225,9,Ram Van,2003,11.0,19.0,"",13.0,18.0,"",4-speed automatic,Magnum,5.2 L,8,"",Dodge,http://www.dodge.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
547,11,5,225,27,Stratus Sedan FFV,2003,16.0,20.0,"",21.0,28.0,"",4-speed automatic,DOHC 24-Valve,2.7,6,"",Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
550,3,1,219,27,Crown Victoria,2003,15.0,22.0,"",18.0,26.0,"","electronic, 4-speed automatic",SEFI,4.6 L,8,"",Ford,https://www.ford.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
551,3,1,219,9,E 250 Van,2003,12.0,15.0,"",13.0,17.0,"",electronic 4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
552,3,1,219,9,E 350 Van,2003,12.0,15.0,"",13.0,17.0,"",electronic 4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
553,3,1,219,9,E 350 Wagon,2003,13.0,17.0,"",13.0,17.0,"",electronic 4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
549,3,3,219,25,F-150,2003,12.0,15.0,"",12.0,16.0,"",4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
557,55,3,219,25,F-150,2003,12.0,15.0,"",12.0,16.0,"",4-speed automatic,Triton,5.4 L,8,"",Ford,https://www.ford.com,Pickup,LPG,Propane,Dual/Bi-Fueled,"","","","",""
548,3,1,219,25,F-150,2003,12.0,16.0,"",14.0,19.0,"","4-speed automatic, overdrive",Triton,5.4 L,8,"",Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
278,11,5,219,25,Ranger FFV,2003,13.0,16.0,"",17.0,21.0,"",5-Speed Automatic,"",3.0 L,6,"",Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
269,11,5,219,29,Sport Track FFV,2003,"","","",17.0,21.0,"",5-speed auto with o/d,SOHC,4.0 Liter,6,"",Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
554,11,5,219,27,Taurus Sedan FFV,2003,14.0,20.0,"",19.0,27.0,"",4-speed automatic,"",3.0 L,6,"",Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
264,41,1,219,27,TH!NK City,2003,"","","","","","","",Three-phase AC induction,"","","",Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
259,3,3,213,9,Savana,2003,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0 L,8,"",GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
562,3,1,213,9,Savana,2003,14.0,18.0,"",15.0,20.0,"",4-speed automatic,"",6.0L,8,"",GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
559,3,3,213,25,Sierra,2003,10.0,12.0,"",10.0,12.0,"",4 speed automatic,Vortec 6000,6 Liter,8,"",GMC,http://www.gmc.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
569,11,5,213,25,Sierra FFV,2003,11.0,14.0,"",15.0,19.0,"",4 speed automatic,"",5.3 L,8,"",GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
565,11,5,213,29,Yukon FFV,2003,11.0,14.0,"",14.0,19.0,"",4 speed automatic,Vortec 5300,5.3 L,8,"",GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
567,11,5,213,29,Yukon XL FFV,2003,10.0,13.0,"",14.0,18.0,"",4-speed automatic,Vortec 5300,5.3 L,8,"",GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
263,3,1,209,27,Civic GX,2003,30.0,34.0,"",30.0,38.0,"",Automatic (CVT),SOHC,1.7 L,4,"",Honda,http://automobiles.honda.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
294,45,9,209,27,Civic Hybrid,2003,46.0,51.0,"",32.0,38.0,"",Manual 5-Speed or CVT,SOHC 8-Valve VTEC and ultra-thin electric motor,1.3 liter,4,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
293,45,9,209,27,Insight,2003,61.0,68.0,"","","","",Manual 5-Speed or CVT,VTEC E 12-valve and a permanent magnet electric motor,1.0 liter,3,"",Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
